NO,NAMA GARDU,SITE,Tanggal pekerjaan,Jenis Gangguan,Penyebab,SOLUSI,ZONA,Merk Modem,Sim Card 1,Sim Card 2,Sebelum,Sesudah,Cluster
552.0,SP84,GHGD 250,2023-03-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
553.0,DK70,GHGD 250,2023-03-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
554.0,CD107,GHGD 500,2023-03-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
555.0,PM75,GHGD 250,2023-03-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,2.828720960786616,TELKOMSEL,XL,OFF,ON,1
556.0,KD75,GHGD 500,2023-03-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,0
557.0,PM17BIS,GHGD 500,2023-03-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
558.0,GD58C,GHGD 500,2023-03-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
559.0,PM24A,Unknown,2023-03-15 00:00:00,-3.4595718209217057,0.1974798518873197,CONSOLE PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,ON,ON,2
560.0,A99,GHGD 500,2023-03-15 00:00:00,-3.4595718209217057,-1.957551370236751,PENARIKAN UTP & CONSOLE PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,ON,ON,2
561.0,GH0258,GHGD 500,2023-03-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
562.0,AB172,GHGD 500,2023-03-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,3.0998641344664035,TELKOMSEL,XL,OFF,ON,0
563.0,AB172,GHGD 500,2023-03-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,3.0998641344664035,TELKOMSEL,XL,OFF,ON,0
564.0,KJ180,GHGD 250,2023-03-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
565.0,PS67N,GHGD 500,2023-03-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
566.0,KD55,GHGD 500,2023-03-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
567.0,CK80,GHGD 250,2023-03-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
568.0,PM227,GHGD 250,2023-03-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
569.0,AB172,GHGD 500,2023-03-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
570.0,KG110N,GHGD 250,2023-03-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
571.0,CB30,GHGD 500,2023-03-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,3.0998641344664035,TELKOMSEL,XL,OFF,ON,0
572.0,TD128,GHGD 500,2023-03-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
573.0,KJ133,Unknown,2023-03-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
574.0,TD128,GHGD 500,2023-03-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
575.0,CSL10,GHGD 500,2023-03-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
576.0,KG110N,GHGD 250,2023-03-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
577.0,SP9C,GHGD 250,2023-03-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
578.0,PM227,GHGD 250,2023-03-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
579.0,S11,GHGD 500,2023-03-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
580.0,KG110N,GHGD 250,2023-03-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
581.0,KJ231,GHGD 250,2023-03-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
582.0,GD58B,GHGD 250,2023-03-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
583.0,B245A,Unknown,2023-03-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
584.0,BT14,GHGD 500,2023-03-21 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,2
585.0,KJ231,GHGD 250,2023-03-21 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,2.828720960786616,TELKOMSEL,XL,OFF,ON,2
586.0,PM227,GHGD 250,2023-03-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
587.0,PM75,GHGD 250,2023-03-21 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
588.0,PL131,GHGD 500,2023-03-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
589.0,KG110N,GHGD 250,2023-03-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.4249971233708401,TELKOMSEL,XL,OFF,ON,0
590.0,AB160,GHGD 500,2023-03-21 00:00:00,0.2709438125123148,-7.560632547759336,CONSOLE PERANGKAT,1.2062019352957132,3.0998641344664035,TELKOMSEL,XL,OFF,ON,2
591.0,B231,GHGD 500,2023-03-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
592.0,PM227,GHGD 250,2023-03-22 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
593.0,GD393,GHGD 250,2023-03-22 00:00:00,-3.4595718209217057,0.1974798518873197,PASANG KABEL POWER,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
594.0,AB160,GHGD 500,2023-03-22 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
595.0,AB235,GHGD 500,2023-03-22 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
596.0,PIK51,GHGD 500,2023-03-24 00:00:00,-1.5943140042046955,-2.388557614661565,MENAIKAN MCB,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
597.0,KM18,Unknown,2023-03-24 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
598.0,KG110N,GHGD 250,2023-03-24 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
599.0,BT14,GHGD 500,2023-03-25 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
600.0,MG79,GHGD 500,2023-03-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,2.5575777871068275,TELKOMSEL,XL,OFF,ON,1
601.0,BT14,GHGD 500,2023-03-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,2.5575777871068275,TELKOMSEL,XL,OFF,ON,1
602.0,DT47,Unknown,2023-03-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
603.0,BT14,GHGD 500,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
604.0,MK453,GHGD 500,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
605.0,CP58,GHGD 500,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
606.0,MG79,GHGD 500,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
607.0,K291,GHGD 250,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
608.0,E79N,GHGD 500,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
609.0,GD128,Unknown,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
610.0,CK80,GHGD 250,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
611.0,B306,GHGD 500,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
612.0,B281,GHGD 500,2023-03-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
613.0,TD304 ,Unknown,2023-03-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
614.0,CK212,GHGD 500,2023-03-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
615.0,KJ231,GHGD 250,2023-03-29 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
616.0,T416,Unknown,2023-03-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
617.0,A99,GHGD 500,2023-03-29 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,2
618.0,P95,GHGD 500,2023-03-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
619.0,T363,GHGD 250,2023-03-30 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
620.0,B245A,Unknown,2023-03-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
621.0,KG110N,GHGD 250,2023-03-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
622.0,B245A,Unknown,2023-03-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
623.0,B306,GHGD 500,2023-03-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
624.0,K291,GHGD 250,2023-03-31 00:00:00,-1.5943140042046955,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
625.0,PL131,GHGD 500,2023-04-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
626.0,MN9,GHGD 250,2023-04-01 00:00:00,0.2709438125123148,-0.2335263925374944,PERBAIKAN KABEL OLEH TIM YANTEK,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
627.0,PL131,GHGD 500,2023-04-02 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
628.0,S22,GHGD 250,2023-04-03 00:00:00,0.2709438125123148,-6.267613814484893,PENARIKAN KABPENARIKAN ULANG KABEL DC,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
629.0,MG79,GHGD 500,2023-04-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
630.0,AB168,GHGD 500,2023-04-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
631.0,DT110,GHGD 250,2023-04-03 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN PERANGKAT,-0.5311459818823774,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
632.0,PL205,GHGD 250,2023-04-03 00:00:00,0.2709438125123148,0.1974798518873197,TEST ASE 2000,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
633.0,PL131,GHGD 500,2023-04-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
634.0,KG110N,GHGD 250,2023-04-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
635.0,E414,GHGD 500,2023-04-04 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
636.0,E414,GHGD 500,2023-04-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
637.0,SP242,GHGD 250,2023-04-05 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN PERANGKAT,-1.3998199404714229,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
638.0,PL131,GHGD 500,2023-04-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
639.0,BK87,GHGD 500,2023-04-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
640.0,PL131,GHGD 500,2023-04-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
641.0,MB78,Unknown,2023-04-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
642.0,PL205,GHGD 250,2023-04-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
643.0,KG110N,GHGD 250,2023-04-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
644.0,TD277,GHGD 500,2023-04-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
645.0,E414,GHGD 500,2023-04-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
646.0,SP242,GHGD 250,2023-04-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
647.0,SP242,GHGD 250,2023-04-07 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
648.0,KG110N,GHGD 250,2023-04-07 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
649.0,CP58,GHGD 500,2023-04-08 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
650.0,CK211,GHGD 250,2023-04-08 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
651.0,BT131,GHGD 500,2023-04-09 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,1.744148266067464,TELKOMSEL,XL,OFF,ON,1
652.0,CP58,GHGD 500,2023-04-09 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
653.0,TD277,GHGD 500,2023-04-09 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
654.0,T363,GHGD 250,2023-04-09 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
655.0,JR74,GHGD 250,2023-04-09 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
656.0,AB77,GHGD 500,2023-04-09 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
657.0,KG110N,GHGD 250,2023-04-09 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
658.0,CK80,GHGD 250,2023-04-09 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
659.0,KJ67,GHGD 250,2023-04-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
660.0,B193,GHGD 500,2023-04-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
661.0,KN82,GHGD 250,2023-04-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
662.0,KD118,GHGD 500,2023-04-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
663.0,TD277,GHGD 500,2023-04-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
664.0,KG110N,GHGD 250,2023-04-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
665.0,E79N,GHGD 500,2023-04-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
666.0,AB77,GHGD 500,2023-04-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
667.0,KJ133,Unknown,2023-04-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
668.0,TD173,GHGD 500,2023-04-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
669.0,MK453,GHGD 500,2023-04-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
670.0,MK296,GHGD 500,2023-04-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
671.0,TD277,GHGD 500,2023-04-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
672.0,AB59N,Unknown,2023-04-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
673.0,E79N,GHGD 500,2023-04-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
674.0,KJ231,GHGD 250,2023-04-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
675.0,BT131,GHGD 500,2023-04-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
676.0,MK296,GHGD 500,2023-04-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
677.0,TD277,GHGD 500,2023-04-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
678.0,K103A,GHGD 500,2023-04-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
679.0,GD104,GHGD 500,2023-04-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
680.0,KD133,GHGD 500,2023-04-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
681.0,MK296,GHGD 500,2023-04-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
682.0,TD277,GHGD 500,2023-04-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
683.0,E79N,GHGD 500,2023-04-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
684.0,PL131,GHGD 500,2023-04-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
685.0,CK80,GHGD 250,2023-04-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
686.0,SP242,GHGD 250,2023-04-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
687.0,KG110N,GHGD 250,2023-04-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
688.0,CK80,GHGD 250,2023-04-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
689.0,MD54,Unknown,2023-04-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
690.0,KG110N,GHGD 250,2023-04-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
691.0,D143,GHGD 500,2023-04-15 00:00:00,-5.324829637638715,-2.388557614661565,MENAIKKAN MCB,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
692.0,KG110N,GHGD 250,2023-04-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
693.0,BT14,GHGD 500,2023-04-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
